"","ID","ret","HIsim","SIsim","id"
"74","559cdad9fdf99b66f54b7794",0.5,0.944444444444444,0.722222222222222,4
"75","559cdad9fdf99b66f54b7794",0.5,0.166666666666667,0.833333333333333,4
"76","559cdad9fdf99b66f54b7794",0.5,0.166666666666667,0.722222222222222,4
"77","559cdad9fdf99b66f54b7794",0,0.277777777777778,0.833333333333333,4
"78","559cdad9fdf99b66f54b7794",0.5,0.5,0.722222222222222,4
"79","559cdad9fdf99b66f54b7794",0.5,0.0555555555555556,0.722222222222222,4
"80","559cdad9fdf99b66f54b7794",0.5,0.277777777777778,0.833333333333333,4
"81","55a77810fdf99b444b9d255c",0,0.611111111111111,0.722222222222222,5
"82","55a77810fdf99b444b9d255c",0.5,0.611111111111111,0.611111111111111,5
"83","55a77810fdf99b444b9d255c",0.5,0.611111111111111,0.611111111111111,5
"84","55a77810fdf99b444b9d255c",0.5,0.611111111111111,0.722222222222222,5
"85","55a77810fdf99b444b9d255c",0.5,0.611111111111111,0.611111111111111,5
"86","55a77810fdf99b444b9d255c",0.5,0.5,0.5,5
"87","55a77810fdf99b444b9d255c",0.5,0.5,0.611111111111111,5
"88","55a77810fdf99b444b9d255c",0.5,0.5,0.5,5
"89","55a77810fdf99b444b9d255c",0,0.5,0.722222222222222,5
"90","55a77810fdf99b444b9d255c",0.5,0.5,0.5,5
"91","55a77810fdf99b444b9d255c",0.5,0.5,0.722222222222222,5
"92","55a77810fdf99b444b9d255c",0,0.611111111111111,0.611111111111111,5
"93","55a77810fdf99b444b9d255c",0,0.611111111111111,0.722222222222222,5
"94","55a77810fdf99b444b9d255c",0.5,0.611111111111111,0.5,5
"95","55a77810fdf99b444b9d255c",0,0.722222222222222,0.722222222222222,5
"96","55a77810fdf99b444b9d255c",0,0.722222222222222,0.722222222222222,5
"97","55a77810fdf99b444b9d255c",0,0.722222222222222,0.611111111111111,5
"98","55a77810fdf99b444b9d255c",0,0.722222222222222,0.833333333333333,5
"99","55a77810fdf99b444b9d255c",0,0.722222222222222,0.722222222222222,5
"100","55a77810fdf99b444b9d255c",0,0.722222222222222,0.833333333333333,5
"101","55b95e2ffdf99b469f622883",0,0.5,0.5,6
"102","55b95e2ffdf99b469f622883",0.5,0.611111111111111,0.722222222222222,6
"103","55b95e2ffdf99b469f622883",0,0.944444444444444,0.722222222222222,6
"104","55b95e2ffdf99b469f622883",0,0.611111111111111,0.944444444444444,6
"105","55b95e2ffdf99b469f622883",0,0.5,0.944444444444444,6
"106","55b95e2ffdf99b469f622883",0,0.5,0.944444444444444,6
"107","55b95e2ffdf99b469f622883",0,0.722222222222222,0.944444444444444,6
"108","55b95e2ffdf99b469f622883",0.5,0.611111111111111,0.944444444444444,6
"109","55b95e2ffdf99b469f622883",0,0.722222222222222,0.944444444444444,6
"110","55b95e2ffdf99b469f622883",0,0.722222222222222,0.944444444444444,6
"111","55b95e2ffdf99b469f622883",0,0.611111111111111,0.944444444444444,6
"112","55b95e2ffdf99b469f622883",0.5,0.611111111111111,0.833333333333333,6
"113","55b95e2ffdf99b469f622883",0.5,0.5,0.611111111111111,6
"114","55b95e2ffdf99b469f622883",0.5,0.5,0.611111111111111,6
"115","55b95e2ffdf99b469f622883",0.5,0.5,0.611111111111111,6
"116","55b95e2ffdf99b469f622883",0,0.722222222222222,0.944444444444444,6
"117","55b95e2ffdf99b469f622883",0.5,0.5,0.5,6
"118","55b95e2ffdf99b469f622883",0.5,0.5,0.722222222222222,6
"119","55b95e2ffdf99b469f622883",0.5,0.5,0.611111111111111,6
"120","55b95e2ffdf99b469f622883",0.5,0.722222222222222,0.611111111111111,6
"121","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.5,7
"122","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.722222222222222,7
"123","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.5,7
"124","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.5,7
"125","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.388888888888889,7
"126","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.833333333333333,7
"127","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.722222222222222,7
"128","55d6d91d69dbc30005b66ffe",0.5,0.166666666666667,0.944444444444444,7
"129","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.5,7
"130","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.833333333333333,7
"131","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.944444444444444,7
"132","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.833333333333333,7
"133","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.611111111111111,7
"134","55d6d91d69dbc30005b66ffe",0.5,0.0555555555555556,0.833333333333333,7
"135","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.944444444444444,7
"136","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.944444444444444,7
"137","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.944444444444444,7
"138","55d6d91d69dbc30005b66ffe",0,0.166666666666667,0.944444444444444,7
"139","55d6d91d69dbc30005b66ffe",0,0.0555555555555556,0.944444444444444,7
"140","55d6d91d69dbc30005b66ffe",0,0.166666666666667,0.944444444444444,7
"141","56051814e372c00011bd556a",0.5,0.388888888888889,0.722222222222222,8
"142","56051814e372c00011bd556a",0.5,0.277777777777778,0.833333333333333,8
"143","56051814e372c00011bd556a",0,0.5,0.611111111111111,8
"144","56051814e372c00011bd556a",0.5,0.0555555555555556,0.388888888888889,8
"145","56051814e372c00011bd556a",0.5,0.166666666666667,0.833333333333333,8
"146","56051814e372c00011bd556a",0,0.611111111111111,0.833333333333333,8
"147","56051814e372c00011bd556a",0.5,0.166666666666667,0.722222222222222,8
"148","56051814e372c00011bd556a",0.5,0.0555555555555556,0.833333333333333,8
"149","56051814e372c00011bd556a",0.5,0.277777777777778,0.722222222222222,8
"150","56051814e372c00011bd556a",0.5,0.166666666666667,0.722222222222222,8
"151","56051814e372c00011bd556a",0,0.388888888888889,0.722222222222222,8
"152","56051814e372c00011bd556a",0.5,0.388888888888889,0.722222222222222,8
"153","56051814e372c00011bd556a",0.5,0.722222222222222,0.722222222222222,8
"154","56051814e372c00011bd556a",0,0.722222222222222,0.833333333333333,8
"155","56051814e372c00011bd556a",0,0.722222222222222,0.722222222222222,8
"156","56051814e372c00011bd556a",0,0.833333333333333,0.944444444444444,8
"157","56051814e372c00011bd556a",0,0.944444444444444,0.833333333333333,8
"158","56051814e372c00011bd556a",0,0.944444444444444,0.833333333333333,8
"159","56051814e372c00011bd556a",0,0.833333333333333,0.833333333333333,8
"160","56051814e372c00011bd556a",0,0.944444444444444,0.833333333333333,8
"161","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"162","560aef7d01c38a00127693d3",0,0.5,0.5,9
"163","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"164","560aef7d01c38a00127693d3",0,0.5,0.5,9
"165","560aef7d01c38a00127693d3",0,0.5,0.5,9
"166","560aef7d01c38a00127693d3",0,0.5,0.5,9
"167","560aef7d01c38a00127693d3",0,0.5,0.5,9
"168","560aef7d01c38a00127693d3",0,0.5,0.5,9
"169","560aef7d01c38a00127693d3",0,0.5,0.5,9
"170","560aef7d01c38a00127693d3",0,0.5,0.5,9
"171","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"172","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"173","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"174","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"175","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"176","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"177","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"178","560aef7d01c38a00127693d3",0,0.5,0.5,9
"179","560aef7d01c38a00127693d3",0,0.5,0.5,9
"180","560aef7d01c38a00127693d3",0.5,0.5,0.5,9
"181","5687d434369319000c269c03",0,0.277777777777778,0.611111111111111,10
"182","5687d434369319000c269c03",0.5,0.277777777777778,0.611111111111111,10
"183","5687d434369319000c269c03",0,0.277777777777778,0.722222222222222,10
"184","5687d434369319000c269c03",0,0.277777777777778,0.611111111111111,10
"185","5687d434369319000c269c03",0.5,0.5,0.611111111111111,10
"186","5687d434369319000c269c03",0,0.277777777777778,0.722222222222222,10
"187","5687d434369319000c269c03",0,0.388888888888889,0.722222222222222,10
"188","5687d434369319000c269c03",0,0.388888888888889,0.722222222222222,10
"189","5687d434369319000c269c03",0,0.388888888888889,0.833333333333333,10
"190","5687d434369319000c269c03",0,0.388888888888889,0.833333333333333,10
"191","5687d434369319000c269c03",0.5,0.277777777777778,0.5,10
"192","5687d434369319000c269c03",0.5,0.388888888888889,0.5,10
"193","5687d434369319000c269c03",0.5,0.277777777777778,0.611111111111111,10
"194","5687d434369319000c269c03",0.5,0.277777777777778,0.611111111111111,10
"195","5687d434369319000c269c03",0,0.388888888888889,0.277777777777778,10
"196","5687d434369319000c269c03",0.5,0.277777777777778,0.611111111111111,10
"197","5687d434369319000c269c03",0.5,0.277777777777778,0.722222222222222,10
"198","5687d434369319000c269c03",0.5,0.388888888888889,0.611111111111111,10
"199","5687d434369319000c269c03",0.5,0.5,0.722222222222222,10
"200","5687d434369319000c269c03",0,0.388888888888889,0.833333333333333,10
"201","56c81007ba8e37000d7b211e",0,0.166666666666667,0.833333333333333,11
"202","56c81007ba8e37000d7b211e",0.5,0.166666666666667,0.833333333333333,11
"203","56c81007ba8e37000d7b211e",0,0.166666666666667,0.833333333333333,11
"204","56c81007ba8e37000d7b211e",0,0.166666666666667,0.833333333333333,11
"205","56c81007ba8e37000d7b211e",0,0.166666666666667,0.833333333333333,11
"206","56c81007ba8e37000d7b211e",0,0.277777777777778,0.833333333333333,11
"207","56c81007ba8e37000d7b211e",0,0.166666666666667,0.833333333333333,11
"208","56c81007ba8e37000d7b211e",0,0.277777777777778,0.833333333333333,11
"209","56c81007ba8e37000d7b211e",0,0.277777777777778,0.944444444444444,11
"210","56c81007ba8e37000d7b211e",0.5,0.277777777777778,0.833333333333333,11
"211","56c81007ba8e37000d7b211e",0.5,0.277777777777778,0.833333333333333,11
"212","56c81007ba8e37000d7b211e",0.5,0.166666666666667,0.833333333333333,11
"213","56c81007ba8e37000d7b211e",0.5,0.166666666666667,0.722222222222222,11
"214","56c81007ba8e37000d7b211e",0.5,0.277777777777778,0.833333333333333,11
"215","56c81007ba8e37000d7b211e",0.5,0.166666666666667,0.833333333333333,11
"216","56c81007ba8e37000d7b211e",0,0.277777777777778,0.833333333333333,11
"217","56c81007ba8e37000d7b211e",0.5,0.166666666666667,0.833333333333333,11
"218","56c81007ba8e37000d7b211e",0.5,0.166666666666667,0.722222222222222,11
"219","56c81007ba8e37000d7b211e",0,0.166666666666667,0.833333333333333,11
"220","56c81007ba8e37000d7b211e",0.5,0.166666666666667,0.833333333333333,11
"221","56f699e876348f000c883bba",0.5,0.5,0.388888888888889,12
"222","56f699e876348f000c883bba",0.5,0.388888888888889,0.388888888888889,12
"223","56f699e876348f000c883bba",0,0.5,0.5,12
"224","56f699e876348f000c883bba",0,0.388888888888889,0.944444444444444,12
"225","56f699e876348f000c883bba",0,0.388888888888889,0.944444444444444,12
"226","56f699e876348f000c883bba",0,0.388888888888889,0.944444444444444,12
"227","56f699e876348f000c883bba",0,0.388888888888889,0.944444444444444,12
"228","56f699e876348f000c883bba",0,0.5,0.944444444444444,12
"229","56f699e876348f000c883bba",0,0.388888888888889,0.944444444444444,12
"230","56f699e876348f000c883bba",0,0.388888888888889,0.944444444444444,12
"231","56f699e876348f000c883bba",0.5,0.5,0.5,12
"232","56f699e876348f000c883bba",0,0.388888888888889,0.944444444444444,12
"233","56f699e876348f000c883bba",0.5,0.5,0.944444444444444,12
"234","56f699e876348f000c883bba",0.5,0.5,0.722222222222222,12
"235","56f699e876348f000c883bba",0.5,0.5,0.5,12
"236","56f699e876348f000c883bba",0.5,0.388888888888889,0.611111111111111,12
"237","56f699e876348f000c883bba",0.5,0.5,0.388888888888889,12
"238","56f699e876348f000c883bba",0.5,0.5,0.5,12
"239","56f699e876348f000c883bba",0.5,0.388888888888889,0.722222222222222,12
"240","56f699e876348f000c883bba",0,0.611111111111111,0.277777777777778,12
"241","571de7af13b1b70009be2f26",0.5,0.388888888888889,0.611111111111111,13
"242","571de7af13b1b70009be2f26",0,0.5,0.722222222222222,13
"243","571de7af13b1b70009be2f26",0,0.5,0.833333333333333,13
"244","571de7af13b1b70009be2f26",0.5,0.388888888888889,0.944444444444444,13
"245","571de7af13b1b70009be2f26",0.5,0.388888888888889,0.722222222222222,13
"246","571de7af13b1b70009be2f26",0.5,0.277777777777778,0.833333333333333,13
"247","571de7af13b1b70009be2f26",0.5,0.833333333333333,0.611111111111111,13
"248","571de7af13b1b70009be2f26",0.5,0.277777777777778,0.5,13
"249","571de7af13b1b70009be2f26",0.5,0.277777777777778,0.5,13
"250","571de7af13b1b70009be2f26",0.5,0.166666666666667,0.5,13
"251","571de7af13b1b70009be2f26",0,0.388888888888889,0.611111111111111,13
"252","571de7af13b1b70009be2f26",0,0.388888888888889,0.722222222222222,13
"253","571de7af13b1b70009be2f26",0,0.388888888888889,0.944444444444444,13
"254","571de7af13b1b70009be2f26",0.5,0.5,0.611111111111111,13
"255","571de7af13b1b70009be2f26",0,0.611111111111111,0.833333333333333,13
"256","571de7af13b1b70009be2f26",0,0.611111111111111,0.611111111111111,13
"257","571de7af13b1b70009be2f26",0,0.388888888888889,0.944444444444444,13
"258","571de7af13b1b70009be2f26",0.5,0.388888888888889,0.833333333333333,13
"259","571de7af13b1b70009be2f26",0,0.611111111111111,0.944444444444444,13
"260","571de7af13b1b70009be2f26",0,0.5,0.833333333333333,13
"261","5744bbe15e549100063b08cb",0.5,0.166666666666667,0.277777777777778,14
"262","5744bbe15e549100063b08cb",0.5,0.166666666666667,0.388888888888889,14
"263","5744bbe15e549100063b08cb",0.5,0.166666666666667,0.166666666666667,14
"264","5744bbe15e549100063b08cb",0,0.277777777777778,0.277777777777778,14
"265","5744bbe15e549100063b08cb",0.5,0.166666666666667,0.166666666666667,14
"266","5744bbe15e549100063b08cb",0.5,0.166666666666667,0.166666666666667,14
"267","5744bbe15e549100063b08cb",0.5,0.166666666666667,0.166666666666667,14
"268","5744bbe15e549100063b08cb",0.5,0.166666666666667,0.0555555555555556,14
"269","5744bbe15e549100063b08cb",0.5,0.0555555555555556,0.0555555555555556,14
"270","5744bbe15e549100063b08cb",0,0.166666666666667,0.166666666666667,14
"271","5744bbe15e549100063b08cb",0,0.5,0.388888888888889,14
"272","5744bbe15e549100063b08cb",0.5,0.277777777777778,0.388888888888889,14
"273","5744bbe15e549100063b08cb",0.5,0.277777777777778,0.166666666666667,14
"274","5744bbe15e549100063b08cb",0,0.388888888888889,0.388888888888889,14
"275","5744bbe15e549100063b08cb",0,0.611111111111111,0.611111111111111,14
"276","5744bbe15e549100063b08cb",0,0.722222222222222,0.611111111111111,14
"277","5744bbe15e549100063b08cb",0,0.722222222222222,0.722222222222222,14
"278","5744bbe15e549100063b08cb",0,0.611111111111111,0.833333333333333,14
"279","5744bbe15e549100063b08cb",0,0.833333333333333,0.722222222222222,14
"280","5744bbe15e549100063b08cb",0,0.722222222222222,0.388888888888889,14
"281","57611238eaf3f80007481e8e",0.5,0.5,0.611111111111111,15
"282","57611238eaf3f80007481e8e",0,0.611111111111111,0.722222222222222,15
"283","57611238eaf3f80007481e8e",0.5,0.611111111111111,0.611111111111111,15
"284","57611238eaf3f80007481e8e",0.5,0.388888888888889,0.5,15
"285","57611238eaf3f80007481e8e",0.5,0.722222222222222,0.722222222222222,15
"286","57611238eaf3f80007481e8e",0.5,0.611111111111111,0.611111111111111,15
"287","57611238eaf3f80007481e8e",0,0.5,0.611111111111111,15
"288","57611238eaf3f80007481e8e",0.5,0.611111111111111,0.5,15
"289","57611238eaf3f80007481e8e",0.5,0.611111111111111,0.5,15
"290","57611238eaf3f80007481e8e",0.5,0.611111111111111,0.722222222222222,15
"291","57611238eaf3f80007481e8e",0.5,0.277777777777778,0.5,15
"292","57611238eaf3f80007481e8e",0,0.5,0.5,15
"293","57611238eaf3f80007481e8e",0,0.611111111111111,0.722222222222222,15
"294","57611238eaf3f80007481e8e",0,0.611111111111111,0.611111111111111,15
"295","57611238eaf3f80007481e8e",0,0.722222222222222,0.722222222222222,15
"296","57611238eaf3f80007481e8e",0,0.611111111111111,0.722222222222222,15
"297","57611238eaf3f80007481e8e",0,0.833333333333333,0.722222222222222,15
"298","57611238eaf3f80007481e8e",0,0.611111111111111,0.833333333333333,15
"299","57611238eaf3f80007481e8e",0,0.722222222222222,0.833333333333333,15
"300","57611238eaf3f80007481e8e",0.5,0.722222222222222,0.833333333333333,15
"301","5778eeb20e49300001ba9ec0",0,0.5,0.722222222222222,16
"302","5778eeb20e49300001ba9ec0",0,0.833333333333333,0.833333333333333,16
"303","5778eeb20e49300001ba9ec0",0,0.833333333333333,0.944444444444444,16
"304","5778eeb20e49300001ba9ec0",0,0.833333333333333,0.833333333333333,16
"305","5778eeb20e49300001ba9ec0",0.5,0.833333333333333,0.944444444444444,16
"306","5778eeb20e49300001ba9ec0",0,0.944444444444444,0.944444444444444,16
"307","5778eeb20e49300001ba9ec0",0,0.944444444444444,0.944444444444444,16
"308","5778eeb20e49300001ba9ec0",0,0.944444444444444,0.944444444444444,16
"309","5778eeb20e49300001ba9ec0",0,0.944444444444444,0.944444444444444,16
"310","5778eeb20e49300001ba9ec0",0.5,0.944444444444444,0.944444444444444,16
"311","5778eeb20e49300001ba9ec0",0.5,0.5,0.388888888888889,16
"312","5778eeb20e49300001ba9ec0",0,0.944444444444444,0.944444444444444,16
"313","5778eeb20e49300001ba9ec0",0.5,0.5,0.611111111111111,16
"314","5778eeb20e49300001ba9ec0",0.5,0.5,0.611111111111111,16
"315","5778eeb20e49300001ba9ec0",0.5,0.5,0.5,16
"316","5778eeb20e49300001ba9ec0",0.5,0.5,0.5,16
"317","5778eeb20e49300001ba9ec0",0.5,0.388888888888889,0.5,16
"318","5778eeb20e49300001ba9ec0",0,0.722222222222222,0.5,16
"319","5778eeb20e49300001ba9ec0",0.5,0.5,0.611111111111111,16
"320","5778eeb20e49300001ba9ec0",0.5,0.611111111111111,0.5,16
"321","577a6900f8f7ed00014b537b",0.5,0.833333333333333,0.944444444444444,17
"322","577a6900f8f7ed00014b537b",0.5,0.833333333333333,0.944444444444444,17
"323","577a6900f8f7ed00014b537b",0.5,0.0555555555555556,0.944444444444444,17
"324","577a6900f8f7ed00014b537b",0.5,0.5,0.944444444444444,17
"325","577a6900f8f7ed00014b537b",0.5,0.388888888888889,0.944444444444444,17
"326","577a6900f8f7ed00014b537b",0,0.166666666666667,0.944444444444444,17
"327","577a6900f8f7ed00014b537b",0.5,0.277777777777778,0.833333333333333,17
"328","577a6900f8f7ed00014b537b",0.5,0.166666666666667,0.944444444444444,17
"329","577a6900f8f7ed00014b537b",0,0.0555555555555556,0.944444444444444,17
"330","577a6900f8f7ed00014b537b",0.5,0.0555555555555556,0.944444444444444,17
"331","577a6900f8f7ed00014b537b",0,0.277777777777778,0.833333333333333,17
"332","577a6900f8f7ed00014b537b",0,0.277777777777778,0.944444444444444,17
"333","577a6900f8f7ed00014b537b",0,0.166666666666667,0.944444444444444,17
"334","577a6900f8f7ed00014b537b",0.5,0.722222222222222,0.944444444444444,17
"335","577a6900f8f7ed00014b537b",0,0.0555555555555556,0.944444444444444,17
"336","577a6900f8f7ed00014b537b",0,0.944444444444444,0.944444444444444,17
"337","577a6900f8f7ed00014b537b",0.5,0.0555555555555556,0.944444444444444,17
"338","577a6900f8f7ed00014b537b",0,0.611111111111111,0.944444444444444,17
"339","577a6900f8f7ed00014b537b",0,0.611111111111111,0.944444444444444,17
"340","577a6900f8f7ed00014b537b",0,0.722222222222222,0.944444444444444,17
"341","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.277777777777778,18
"342","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.277777777777778,18
"343","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.166666666666667,18
"344","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.166666666666667,18
"345","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.166666666666667,18
"346","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.166666666666667,18
"347","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.166666666666667,18
"348","5784d25070c76a00012427e0",0.5,0.0555555555555556,0.166666666666667,18
"349","5784d25070c76a00012427e0",0,0.0555555555555556,0.277777777777778,18
"350","5784d25070c76a00012427e0",0,0.0555555555555556,0.277777777777778,18
"351","5784d25070c76a00012427e0",0.5,0.611111111111111,0.611111111111111,18
"352","5784d25070c76a00012427e0",0,0.0555555555555556,0.277777777777778,18
"353","5784d25070c76a00012427e0",0,0.0555555555555556,0.277777777777778,18
"354","5784d25070c76a00012427e0",0,0.0555555555555556,0.388888888888889,18
"355","5784d25070c76a00012427e0",0,0.0555555555555556,0.388888888888889,18
"356","5784d25070c76a00012427e0",0,0.166666666666667,0.5,18
"357","5784d25070c76a00012427e0",0,0.166666666666667,0.5,18
"358","5784d25070c76a00012427e0",0,0.166666666666667,0.5,18
"359","5784d25070c76a00012427e0",0,0.166666666666667,0.611111111111111,18
"360","5784d25070c76a00012427e0",0.5,0.166666666666667,0.611111111111111,18
"361","579fb6f46475d400015ab855",0.5,0.5,0.944444444444444,19
"362","579fb6f46475d400015ab855",0,0.944444444444444,0.944444444444444,19
"363","579fb6f46475d400015ab855",0,0.944444444444444,0.944444444444444,19
"364","579fb6f46475d400015ab855",0,0.944444444444444,0.944444444444444,19
