"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID27","5883d68d300c0b000113db56",0.803100341635298,0.92378387183141,0.921262145330983,0.253190391428639,0.920237211192155,0.906530609661105,0.146779324976906,0.107790010769399,0.669193765207159,0.366895019382843,0.632175844206007,NA,20.3546384562188
"ID28","58c3c197da66280001b3c6e8",0.709007015408349,0.807887298746717,0.905129511047996,0.852211869754533,0.785600039548503,0.841895852514161,0.138039144972438,0.509896973167759,0.217110972909258,0.578027809744193,0.00979477544026084,NA,26.8247364036378
"ID29","58cef97d5e07b6000139fa16",0.547666323137189,0.998675221623644,0.0914475133889681,0.545528925360547,0.655825443514627,0.664068813440819,0.0677539567484436,0.430461538122678,0.661516316408707,0.697768190222065,0.757747235891533,NA,55.7049346715441
"ID30","58f364d67b2e410001c2ed1d",0.29292426822527,0.985281538833907,0.112935527581126,0.595570399201885,0.163891438900925,0.770796649904401,0.0695889589154807,0.768973166183273,0.816482119913757,0.345571864752201,0.658248471682311,NA,53.8510473697197
"ID31","58f89d1cedf274000143eb4e",0.984657875563139,0.988234151294147,0.876342961346693,0.897539132751719,0.53976053849575,0.647835822804818,0.140383025554984,0.803164522171016,0.0583744804414235,0.0955740770659768,0.416847573184982,NA,30.6171004763648
"ID32","58fa6e1bd0055c0001dd838a",0.710280163090238,0.872401303686947,0.927261985239222,0.386382893649957,0.625051466545605,0.877622950287002,0.0966586094412212,0.829579157836197,0.442432946168515,0.0681444519548257,0.791663201183586,NA,45.7769114095965
"ID33","590f202eea0e130001039e1f",0.742786762921592,0.948090706618601,0.68770513705575,0.715961577393556,0.197700057600643,0.990563798924656,0.134385620902281,0.0673408363412346,0.946390096072343,0.156936531481594,0.572091389345488,NA,25.5477447033935
"ID34","593ead9ea514380001e5cf86",0.968078116088849,0.970086004346941,0.722108236409713,0.642733184234708,0.752341270637118,0.795362915272094,0.115730907795528,0.325480188411482,0.477337227170264,0.976710723005459,0.299616123152099,NA,33.1966017224318
"ID35","595339f4ad2ce90001b88266",0.473589327447659,0.970578112684177,0.0505643043966919,0.991061476287853,0.0401873606505673,0.854647367373756,0.0646409155109887,0.00371001165730594,0.719554920835991,0.661387174568129,0.747140878291495,NA,54.3519460479244
"ID36","5953d37b3d663c00011d233c",0.903090466341041,0.973560938889697,0.961555966098722,0.86363912354317,0.193052300038585,0.866890106951951,0.231838610064811,0.613826892942715,0.57944500472218,0.753671752792602,0.538166596027585,NA,6.32040111751464
"ID37","598ab1ed19432500016fafa1",0.547894156650248,0.520876366595849,0.0387885953594923,0.304881678853313,0.587904228045385,0.104624181035795,0.288623414060187,0.609126589242893,0.0871057436060802,0.346923385106866,0.488354781508778,NA,-4.7924681506771
"ID38","5991c4a8e339120001fb8c7e",0.912204170845921,0.972183755302313,0.809542433950986,0.674466501460129,0.232311329168784,0.130840648396668,0.0747480890557359,0.676225615447753,0.756433330025084,0.776909269857826,0.919360525946626,NA,51.2346093286159
"ID39","5995ed90d1732a00013425c5",0.716313393926272,0.733572573499532,0.239663308370745,0.238007135722718,0.866455988581467,0.494214329383278,0.0725813396604848,0.730625254396371,0.842522841897536,0.451441355080703,0.389797618747742,NA,42.71273190276
"ID40","599614af004c4f0001cc8642",0.71386274886894,0.696209582700514,0.418639955156436,0.446630423729857,0.789146517178433,0.854731987319491,0.151678904027589,0.356830984448949,0.474185715082442,0.437564172957698,0.730600061677935,NA,16.5394401297714
"ID41","59c80c180aaf750001213cbf",0.719355877520492,0.964591920973753,0.989217398760847,0.0165918720526144,0.942051464680944,0.618699304046438,0.140001210790168,0.857120460232232,0.876790151594569,0.986831344456768,0.440835823159112,NA,18.110408585259
"ID42","59d38d62323bd80001e200bc",0.0377508736690473,0.778777322703078,0.272312752893096,0.96278675563994,0.768015080502709,0.982798397518764,0.168155824548891,0.0261057421959033,0.622102885244985,0.543093147831686,0.686923119840261,NA,15.6404765287947
"ID43","59d4b084115096000190dbce",0.936062556825467,0.981250570260903,0.721834338875288,0.918027543606073,0.951259972382149,0.912581818243639,0.0876023270070664,0.124813696968469,0.244514749593929,0.716827382006035,0.469307621700244,NA,34.5343721548195
"ID44","59e5fd82e75b450001a691ec",0.0903572117415725,0.95000571296045,0.202926175700484,0.750876026851135,0.774360508588552,0.480039508489783,0.0348138833938137,0.919219243744244,0.49046723492196,0.750246358314968,0.175405242926673,NA,74.9174027264554
"ID45","59e8cb08bab73300016bd7f7",0.637880017196448,0.993037984743109,0.97760693552659,0.132356792114673,0.91193943869444,0.218347810253723,0.190386882462515,0.631871189573727,0.486154281788404,0.633617997938756,0.70223250449589,NA,10.8681069103551
"ID46","59e9d2c6c0d35a0001295448",0.394750932111417,0.678633279939035,0.0207355831983946,0.284155482963564,0.810521334105328,0.482235252383152,0.102107570944888,0.613671828843036,0.165553061728854,0.276091224060614,0.880208569366148,NA,35.5894183803317
"ID47","5a3996f6ae52e600010a0192",0.97900936234391,0.995487073136677,0.775006285389185,0.769051228249615,0.178058528970064,0.896142915643694,0.252299457446592,0.945118369459991,0.691723173592636,0.877842319681692,0.6876215931468,NA,0.756176940226553
"ID48","5a3a570307245d0001fc0692",0.332749361643229,0.729353512464022,0.626717963459835,0.0165258804858249,0.21209663052614,0.4399247085323,0.0962692896411939,0.136823617837039,0.435048093983779,0.111035724212416,0.694096548142112,NA,41.8634080276981
"ID49","5a3c0b842f91ec0001dc9bb4",0.768980003652427,0.753648514552537,0.933006324407761,0.897323928746923,0.526455398905575,0.46621290639865,0.113844273621971,0.0729056304233219,0.354316836161239,0.614847480672603,0.783745386248757,NA,37.2561967712388
"ID50","5a4e26a8f4c9dc0001b7a1b5",0.615577491056902,0.760122933470441,0.023714774164895,0.0279072383890985,0.218263397092357,0.460070631451304,0.155194130583465,0.234037083430201,0.648542488346374,0.567275616233618,0.246343501945693,NA,18.7103644868649
"ID51","5a5a3ec6ac5624000153e0f7",0.689741136553575,0.995268712463397,0.993468869671615,0.183659861832829,0.987318695897586,0.405005929057344,0.169760380346337,0.272589137806439,0.100404439561791,0.523702837847861,0.353543832351238,NA,10.0571169716391
"ID52","5a5d1194acc75b00017a7b8f",0.59492553253261,0.48794790370753,0.174285731709677,0.0585287138568555,0.629761308073835,0.424887384282675,0.0840393923984991,0.716989141497051,0.314495597458838,0.811931076327265,0.971880660768042,NA,49.5759565203559
"ID53","5a69d77a56585a0001633482",0.768606863759185,0.773827220863315,0.997644732640791,0.983780398533469,0.888922008772696,0.793063512862766,0.221579076026807,0.219239375640975,0.749396510952938,0.974090635061447,0.400821443391695,NA,1.69018886904009
"ID54","5a6f7604ff6f2300013edcd8",0.927216079697577,0.998278641159656,0.527812984170317,0.335176437097977,0.1610479300143,0.540384522587514,0.0883053911665389,0.805001250065624,0.885037935813905,0.992584661703804,0.653706565630946,NA,41.0001169040366
"ID55","5a8b513317ef35000170b86f",0.9744795956712,0.980200230302196,0.226634965530036,0.32960526177945,0.875353027414145,0.183022144150774,0.144458939618113,0.520068127739314,0.12016510985784,0.206463079759868,0.973546997456126,NA,20.4536992679072
"ID56","5a8c78b0ae9a0b0001aa27fd",0.522556991068462,0.726464454401272,0.225773507812379,0.361947050750184,0.454581378222512,0.0565556593584573,0.212848703115983,0.507622220206804,0.792617834213977,0.776486902942851,0.626841332936201,NA,1.01796892508537
"ID57","5a90460d1eda41000135f918",0.365793871484729,0.768434008534784,0.516077912920029,0.96639811495481,0.195724523678414,0.705663895395876,0.109055217519272,0.0106260093650928,0.375705626024401,0.982709607025934,0.859841620834749,NA,29.1963623580262
"ID58","5a94a3344eecca0001dd3c52",0.703805511250318,0.955157671237759,0.999326720293453,0.105850019850783,0.934770405103363,0.760750503225785,0.235824926154745,0.613617122020087,0.151924061688173,0.0648190989326155,0.673322299450371,NA,1.48703110777314
"ID59","5a9d68a3dbdb470001eefb79",0.984178579502639,0.990924088425211,0.0112113094549869,0.0495442825036857,0.132939825705133,0.43924876654451,0.0166531787202341,0.145177755501688,0.480246989877307,0.665071384000261,0.00829575620727161,NA,113.775501219863
"ID60","5aa696af6219a30001c75d2a",0.527225013249838,0.530394525646449,0.768996821750017,0.883580673728707,0.995549518106629,0.921066354916271,0.0799259886624286,0.597881817782182,0.911046641488214,0.959897747024071,0.880840925298758,NA,44.8766782776785
"ID61","5aa9528235237b0001132675",0.58609064160307,0.659367625897165,0.274753204042489,0.953849489354909,0.344681528631139,0.148111303786781,0.132522185018282,0.020644938199336,0.00363357683520905,0.762085638210459,0.297923426927898,NA,24.1733543706587
"ID62","5ab3bc131204f90001c965bd",0.11858453941804,0.598364398035844,0.238627417407735,0.898205284266873,0.513740044964454,0.98730402005237,0.0842481803871946,0.980657239485354,0.686276699377748,0.418417717631179,0.341777729059599,NA,38.4603178574957
"ID63","5ab4e55cf69e940001d8d3bf",0.452876554361402,0.314142004126407,0.74048402129712,0.739588719309778,0.581742417637481,0.158772017043357,0.205280216089426,0.0968009743024726,0.00333234635937138,0.712923383115219,0.887729031194724,NA,9.11269524384605
"ID64","5ab5509cf69e940001d8d954",0.762108521835398,0.865227417551529,0.536465602912907,0.768630875923885,0.500374061618593,0.416711936405428,0.0714807926203043,0.324046285744881,0.224223139918215,0.421682971725074,0.516665220222755,NA,52.0326291273646
"ID65","5ac3b825e734400001da2436",0.781682531356316,0.850676137623739,0.969656713702875,0.962836516474924,0.990560845773317,0.926062726853548,0.188487521422811,0.765620530138381,0.479143203534631,0.929981809742565,0.332486820312773,NA,16.5864906729878
"ID66","5ad3bfc75b53cb0001f35839",0.932863203806253,0.767570509881661,0.847129073808563,0.442331901829028,0.208153273410991,0.935762211432983,0.100402200949066,0.573634571203623,0.544421430853223,0.601462594345191,0.306508310411795,NA,37.501681247151
"ID67","5ad658e2a38d7b00013afe89",0.153607544217352,0.996276268082531,0.205487914626795,0.703000145957221,0.210026170053333,0.914701048799968,0.136482343597375,0.203592919689208,0.113503100434205,0.435438281583146,0.528819267806262,NA,22.0691221623782
"ID68","5adf629ddee8590001b05f7b",0.801003048496434,0.971457323861721,0.968729436503713,0.843726685566855,0.994377832680096,0.881553556455372,0.203880995266909,0.214430521514147,0.106687279662006,0.951334635216112,0.750812078003042,NA,9.68037035981988
"ID69","5ae1a263066c510001d48146",0.684863531149737,0.592670683752756,0.991578026417551,0.7304221813963,0.681251440776345,0.785834160555859,0.0957574077268655,0.854772434440177,0.736461964564625,0.33003650385554,0.617100540026637,NA,34.794503470261
"ID70","5ae59bec7edeb000014a828c",0.996239206552133,0.948964372493861,0.73778762318479,0.548064165952716,0.836867824548639,0.931223347185373,0.0723226888892346,0.696357043042056,0.904953892883023,0.513678299781841,0.139207966172714,NA,39.8349435315427
"ID71","5ae9f13b9b283d00017ee04d",0.465841581059738,0.797857575939735,0.777786473391832,0.0240502236393182,0.143423386496036,0.409915538195966,0.168617306773793,0.0586520305526356,0.934336203422874,0.526145226345077,0.166778474964762,NA,16.7450232969664
"ID72","5af344dfdf9933000161f47a",0.111432529842635,0.961416330575039,0.21533485316492,0.959936149190949,0.481714765776585,0.979422498024428,0.0927023685708581,0.555533100108093,0.199745596137883,0.40820475688306,0.743399798594306,NA,42.1997164200397
"ID73","5afc2d1f2406810001d625c0",0.152403249941938,0.959331886938717,0.367407307926333,0.942280645981389,0.0213792519862853,0.964477762688388,0.0132393505294696,0.301944217262131,0.486735846654088,0.740196684068759,0.756428181629963,NA,124.009154696849
"ID74","5b1d5e16503f020001e684aa",0.986953507430167,0.98579230030874,0.045669461031343,0.0966060947889797,0.19703033349426,0.253865659324174,0.0298851052136716,0.0775530060040167,0.10310057659317,0.914360272096136,0.592841143146124,NA,82.3423586543086
"ID75","5b1ed2783522660001b464eb",0.98650891824719,0.96955835281127,0.98662357335214,0.99644900061608,0.903558060803541,0.750820351451055,0.0342679342771529,0.727619358700963,0.381867673142999,0.0533172645279214,0.798472485085713,NA,57.7474846962332
"ID76","5b1fe253b803da0001dfbc8d",0.662455804849365,0.657268875180468,0.657437997006691,0.0864158241595284,0.945194232462651,0.403009842397353,0.0870258824956747,0.282269999623089,0.45432106427658,0.178306899693228,0.453010156109114,NA,36.4268945566136
"ID77","5b35bd1d532e3d00018e8b27",0.286277296800746,0.993569520777857,0.165991831882235,0.208271149324655,0.130481699773735,0.387215701764213,0.0579091181403834,0.355597076142575,0.167453042527269,0.735625985732213,0.842049728781786,NA,56.3110247408619
"ID78","5b491b4eac6f5a0001549493",0.997345570274329,0.952615044715805,0.107966915436946,0.111408001556311,0.498948794688163,0.965669168979227,0.0957037848581445,0.524821133552329,0.490185061167527,0.575651671743966,0.927330456464594,NA,37.9326464149636
"ID79","5b49d3a519f8e70001b7df02",0.971848416915097,0.992539499999042,0.240043495043194,0.0713874509277349,0.237112440583066,0.689050665274027,0.137143347486434,0.572476149897656,0.467314626751932,0.512184294813725,0.290216081462563,NA,20.9555927069842
"ID80","5b5d4bfc4e945800017db533",0.774821737384154,0.522432939971622,0.600846557545257,0.707194467813756,0.0536599956971819,0.902018609319283,0.395362480757784,0.923609189775002,0.897413739416171,0.227374273174536,0.22774656015664,NA,-18.7829389305503
"ID81","5b5dfd9c4e945800017dcd79",0.380060845326179,0.962954372278214,0.418101095559848,0.430225709934477,0.0666381798631422,0.987456930879117,0.0805127416389721,0.905248142067824,0.28456652470971,0.953579120557767,0.813904000366689,NA,47.4415615965875
"ID82","5b630cec6abdd90001d98c3f",0.851216683732,0.999586313643055,0.985515955562746,0.183891650609224,0.463470352775372,0.727056337024763,0.171189203235175,0.0454536704157755,0.786976332368206,0.68365680710104,0.143926326387365,NA,12.4372433530651
"ID83","5b707d214415ce0001b1fd78",0.0353355597020208,0.89511374356865,0.0416717179709099,0.454875857996671,0.0668978792947429,0.492988904657078,0.0400014114482434,0.4558340354345,0.392516365007083,0.107954515715377,0.465789587041445,NA,76.5700546526756
"ID84","5b72d8042aeef10001972da0",0.338020515518378,0.79423963424011,0.0744718913498008,0.0396292462803598,0.319687596526396,0.785274440975113,0.167791099873919,0.914588596555755,0.476016642917278,0.316588529146122,0.23473857369399,NA,14.5748239943452
"ID85","5b8fe19ae3a406000131f1a6",0.953540592095416,0.896258107215748,0.42121088199606,0.451195446419131,0.121055173112493,0.137224753038171,0.134325692578991,0.119797177324148,0.940477300061638,0.803887876028691,0.777691016177888,NA,22.8059109489925
"ID86","5b97a1e083bd380001b92485",0.676001373685194,0.873787869492613,0.752016410218706,0.964562193050447,0.148048166139202,0.283519829309627,0.0978489004032577,0.555729994472435,0.196765303933643,0.657306231775533,0.692769285050669,NA,39.1471960515101
"ID87","5b9e1e607b196f000195b599",0.175155069058683,0.970417340872492,0.566527248218,0.593687742494981,0.0905402330034193,0.718861122929399,0.0600435159258765,0.362711329963872,0.242973257276536,0.966644920926219,0.299372142531427,NA,63.545420524273
"ID88","5bb756696322c5000159756c",0.999237540275643,0.99268134965986,0.68378824468872,0.542549153818961,0.524822129326245,0.262729737583389,0.0922312565696466,0.670845179156719,0.497516452990565,0.19266246529209,0.683769995936925,NA,44.73627038218
"ID89","5bbe3c5cee6586000142be43",0.67732936986012,0.627410091347625,0.988533759294071,0.0625802841781215,0.928089387301031,0.132902192178657,0.369434893927745,0.31509490911951,0.908116619674382,0.826540326414871,0.878208032872074,NA,-18.8585292776379
"ID90","5bc08c345e8a950001892156",0.182662893098773,0.999961150456891,0.309501028906485,0.916241725117032,0.096420791706338,0.257858154569094,0.0733518127945713,0.953442246591193,0.225238934612467,0.377507248994419,0.767415064193965,NA,50.2817293663233
"ID91","5bc642c0069008000139d18b",0.795708533379538,0.922643957634905,0.912058593290998,0.437599241519612,0.108963986693,0.500528102306258,0.0757664527214032,0.961892116782536,0.332651849991952,0.893636163988583,0.270242807031803,NA,43.1742595083238
"ID92","5bdc3c8182698d0001f076c3",0.272444622023648,0.963374155085859,0.293016473690618,0.69004027317659,0.121005961852977,0.821454719941318,0.0634832818113297,0.519220768029923,0.459926667776802,0.247850510202915,0.834908325697608,NA,55.4626487685886
"ID93","5be1f75bd536990001a4410c",0.855986503302953,0.954015676534729,0.921180688369536,0.616758708267853,0.905249508867076,0.97734395334162,0.157221102502712,0.813259832643095,0.576828937093323,0.791186335975324,0.861831144486638,NA,18.345720170831
"ID94","5be2fadf5e9fd30001696162",0.880759569900098,0.925361914605116,0.958466558903526,0.962843785574192,0.899704548902172,0.93315127520871,0.0855884218170993,0.102035085130408,0.819119214531296,0.106345951503339,0.867099934141571,NA,38.8528220795439
"ID95","5be415810241050001ca2318",0.904179159091932,0.989693137173426,0.967120165035206,0.349297121442566,0.946655171483071,0.790347901989564,0.0899714660671976,0.736826500736471,0.822729993427092,0.334920982982942,0.486188928133196,NA,41.0216902150377
"ID96","5bec2847ac6b780001fec122",0.553387363402855,0.698856712804116,0.951500446359861,0.937374779027779,0.442481325780677,0.475865852229188,0.12941051266798,0.629697231580007,0.766464879301997,0.00460108467628993,0.673758197048813,NA,17.3087645502943
"ID97","5bec6a8b1209fb00011bb521",0.406313466348806,0.722687122065559,0.0254014613630199,0.954854405818862,0.219243033034677,0.752640270299251,0.308708182764071,0.817868082794884,0.391500042054177,0.264595318625078,0.508886429101904,NA,-11.6273060701646
"ID98","5beefb60e015710001cbb721",0.803475730594831,0.976935191757224,0.884317163276315,0.254089500183695,0.662317256137114,0.212916595674533,0.110740391271678,0.218980448382868,0.109993996792257,0.395715922501162,0.768919721136296,NA,28.9189605636159
"ID99","5bf2f728bd9f150001f6cc42",0.266148029960711,0.96100043683658,0.0274417232327345,0.809586093388396,0.217930851827321,0.908241780009521,0.185833947808465,0.74857423471657,0.216312382458267,0.871900980421056,0.31730359505622,NA,13.2239480026799
"ID100","5bf4123e840310000124cfca",0.952711001209013,0.985416878870904,0.684365233132023,0.973778658119361,0.535522697868342,0.360058559575279,0.164926622563809,0.537029446618034,0.169286363022314,0.337983601335564,0.709744137028748,NA,12.9099303540663
"ID101","5bf44a04d7e7a70001d7a672",0.849129810048458,0.96839591199344,0.868694735923651,0.838008270890213,0.831626880394354,0.486997065962567,0.133906324767497,0.980938049891766,0.57434031125202,0.212716758475396,0.832318572636736,NA,23.8214903845001
"ID102","5bf4584fabf94600013a9fa1",0.912742437262032,0.990487638513821,0.607391339563459,0.203756021307215,0.862580692790737,0.364507224859781,0.0543445274508665,0.45458583096892,0.535224454818675,0.388285675563487,0.0259541106195925,NA,56.225519904195
"ID103","5bf5b2627ea49f0001ba9372",0.777625004272039,0.902589401160281,0.979648383229553,0.988276391253198,0.971612640465792,0.889958522741078,0.17316869800903,0.955466353014671,0.22147931850604,0.926344778119481,0.27469546274772,NA,19.7847014593714
"ID104","5bf728483db90d0001f48ff7",0.202886885796819,0.947177995466337,0.20612432932316,0.854793519800708,0.248258205023533,0.985877696309048,0.0610021294986023,0.495927875949472,0.3669675257068,0.365551113154895,0.0271501534871596,NA,55.3808991662205
"ID105","5bfed3f1aa5fa3000136a998",0.331023693671134,0.976941356452039,0.201594138132062,0.836859377089342,0.0423513678292147,0.999700947328845,0.15253325411759,0.733142537751027,0.341653645549617,0.784765745487006,0.320356197412303,NA,13.3604103920976
"ID106","5c081c45fd9c080001709937",0.794210501687606,0.958277107365512,0.379238520539032,0.746933050439102,0.663202120902779,0.245429261504281,0.0475333125376792,0.3402813599561,0.439833580883884,0.404945065986224,0.705515855028862,NA,64.020471367737
"ID107","5c0843f24452300001df4ea0",0.134082243776127,0.939626229654451,0.354594382066853,0.517354053058546,0.308191246263277,0.94520589785653,0.107213700709914,0.624227317008301,0.876737965376984,0.751300979231594,0.503034060677501,NA,33.64158525037
"ID108","5c10377461df5c0001cb4906",0.978037452226828,0.895777534350276,0.343953524662836,0.0417061371424054,0.343229572017518,0.851198286361358,0.133912161697023,0.8576671768054,0.461511804378044,0.972271025876975,0.41683544809784,NA,26.8732151623523
"ID109","5c1129084be31a00014802fb",0.673258273768411,0.89622715273619,0.0380070287943062,0.423805984661497,0.0401476294514418,0.258810372271137,0.104461897398987,0.53284590506799,0.610495652731659,0.612323746264572,0.520387292843406,NA,31.8104728736366
"ID110","5c1a54257fa1590001b96070",0.306449258653297,0.871948741886027,0.23837411103038,0.93970753775737,0.0509924755316975,0.99571371746568,0.127902333796426,0.340205897850787,0.627014355918849,0.889691588476616,0.523122503566894,NA,24.9314529668826
"ID111","5c1a9e323407be0001cf8165",0.708930434258564,0.700794690695058,0.428782947287143,0.1115422535202,0.516972224367009,0.381434801855098,0.162021259475023,0.911267617606128,0.83524739093367,0.86593628970311,0.91437871660085,NA,14.8815134987506
"ID112","5c23615d70d93a0001202ea2",0.68865709088157,0.992278233909774,0.96017719028162,0.192513222202934,0.872247534890521,0.848155766190942,0.211342176878913,0.564088507820149,0.508148332330294,0.920429358157794,0.487148278517452,NA,5.39623586859118
"ID113","5c28b31a0091e40001ca5030",0.522484304672834,0.881294867232339,0.843961089104108,0.420692081628944,0.655441249896508,0.783635136088626,0.0717353887999393,0.490567957467668,0.881485476620006,0.772077818595929,0.584332579238151,NA,48.8087970929159
"ID114","5c296b31e9b1b20001b8ac77",0.198131931598631,0.973676330324154,0.477818426986953,0.899651431817771,0.885350934642974,0.921480441694956,0.0952490433024768,0.153719554270244,0.332844581512845,0.635143845427543,0.310074240015,NA,41.0653895211713
