"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID74","5b1d5e16503f020001e684aa",0.999487378873862,0.984483414547667,0.0389834745376391,0.0189618326562143,0.569832182308863,0.555948218155272,0.0316262600382948,0.809078849118811,0.98091927344424,NA,NA,NA,95.4032603439812
"ID75","5b1ed2783522660001b464eb",0.961790508202083,0.954529607300983,0.985531441241146,0.939458557434675,0.962879289117115,0.910115663055891,0.0531322593161068,0.0847509752149618,0.153609872817623,NA,NA,NA,69.8924368873749
"ID76","5b1fe253b803da0001dfbc8d",0.713720338359659,0.681010871840078,0.739450105737395,0.104533805647546,0.915968385078191,0.0722905470078365,0.0927526142108517,0.595443970015015,0.315466820484491,NA,NA,NA,36.469083551752
"ID77","5b35bd1d532e3d00018e8b27",0.250659968727365,0.986381029298565,0.132304987632161,0.319053689043119,0.149541002591025,0.292209686230456,0.0668265869099822,0.563117409701026,0.141765860898662,NA,NA,NA,56.1324174127763
"ID78","5b491b4eac6f5a0001549493",0.963367580921131,0.995872062877949,0.0445795751686369,0.290887882881996,0.969535360634499,0.662226886933637,0.102240439051831,0.213179432861753,0.544064108445249,NA,NA,NA,39.0275572719543
"ID79","5b49d3a519f8e70001b7df02",0.992240700390781,0.93625261041077,0.338959814259991,0.0275099241140397,0.187060223507695,0.8491866742639,0.144869092079432,0.963608384012193,0.513440611783131,NA,NA,NA,25.3771672952535
"ID80","5b5d4bfc4e945800017db533",0.409411458614947,0.553587983684094,0.246049071623805,0.760703111045087,0.823815067720868,0.740828661448548,0.396250652016271,0.75520518450021,0.369662817965208,NA,NA,NA,-18.9995839894359
"ID81","5b5dfd9c4e945800017dcd79",0.13417807815571,0.972831771297252,0.0250966393805362,0.46556656785889,0.842645495104535,0.999131239633214,0.0895848254830449,0.705669241580718,0.56993560436549,NA,NA,NA,43.6150387388343
"ID82","5b630cec6abdd90001d98c3f",0.856739873915964,0.994701124752963,0.996142835500793,0.0418873328610541,0.613154139242947,0.192910550969861,0.170885476709976,0.286928591555738,0.700048829383841,NA,NA,NA,11.7884710489811
"ID83","5b707d214415ce0001b1fd78",0.30789163567642,0.855835702763546,0.967217754376865,0.24998964597844,0.0101662596036388,0.305690280417986,0.0400164968039751,0.296771563721841,0.915606104482737,NA,NA,NA,71.3633809715322
"ID84","5b72d8042aeef10001972da0",0.311710966518574,0.888473417938657,0.00309360943355007,0.253124236674661,0.750851144175394,0.0687797693520283,0.167911036577986,0.475109346074977,0.837605149759429,NA,NA,NA,14.6502209887243
"ID85","5b8fe19ae3a406000131f1a6",0.99773963101461,0.931253784443978,0.475859497070284,0.556949732207223,0.248523807327918,0.104199370941884,0.101210939957066,0.354987784221213,0.959930225110728,NA,NA,NA,26.4756302916772
"ID86","5b97a1e083bd380001b92485",0.723191125602625,0.901510828370389,0.800434797329298,0.845325102744087,0.115200706352938,0.292857711505373,0.0729553636086955,0.616802901146555,0.63779724879205,NA,NA,NA,44.6269384435125
"ID87","5b9e1e607b196f000195b599",0.0398420926633547,0.989473875370807,0.0231133627300747,0.544310295178019,0.18815943804737,0.875193095307182,0.0436478886846558,0.552975015326166,0.635939377581666,NA,NA,NA,71.5689923527002
"ID88","5bb756696322c5000159756c",0.972937190478736,0.983790325518511,0.578497721750615,0.574025725800302,0.598660719644357,0.546986445554756,0.0698247182614058,0.413570013780252,0.961281776736541,NA,NA,NA,45.8383837037047
"ID89","5bbe3c5cee6586000142be43",0.697816407109782,0.871091279780796,0.972224619496118,0.422947066078559,0.983603686631679,0.032100119481982,0.342665012288214,0.361648724896936,0.903746140726839,NA,NA,NA,-18.0491398259172
"ID90","5bc08c345e8a950001892156",0.187764867443596,0.989784085579099,0.584377989481564,0.800739280590721,0.0453424503516482,0.26919390069744,0.058156603028882,0.321383768195581,0.469794306744015,NA,NA,NA,54.3842141124238
"ID91","5bc642c0069008000139d18b",0.774504681631633,0.948991395247412,0.908023643602411,0.565769836422412,0.0899797275668696,0.471595203746973,0.0872266243649828,0.951468963324564,0.316584700975498,NA,NA,NA,44.5243828458905
"ID92","5bdc3c8182698d0001f076c3",0.182830817604505,0.945509429910119,0.182655807772096,0.57743985325015,0.525072750878227,0.927903824720699,0.0609382281086965,0.866034120654127,0.539896206877364,NA,NA,NA,56.0515404379416
"ID93","5be1f75bd536990001a4410c",0.857541227815695,0.964472201858108,0.951429058774942,0.673182827230371,0.836845315742714,0.814065262303258,0.164995242880442,0.791354429950674,0.848582569252922,NA,NA,NA,17.279261857288
"ID94","5be2fadf5e9fd30001696162",0.906442229429137,0.939263038096974,0.905682253863867,0.956931454135798,0.971895914623679,0.998195350502699,0.119104294218344,0.638793626917361,0.760573365840612,NA,NA,NA,34.6047215050365
"ID95","5be415810241050001ca2318",0.977970413345682,0.953183446687748,0.99485652787111,0.344383785608393,0.939543217732034,0.901231118300353,0.0806418532483325,0.170723659594697,0.615136043764795,NA,NA,NA,42.1714920937415
"ID96","5bec2847ac6b780001fec122",0.586038828597891,0.716503569399698,0.997989456756114,0.94547497986118,0.26625859249981,0.333274234666613,0.157938201425495,0.796388704771568,0.75337260770994,NA,NA,NA,18.2643062736368
"ID97","5bec6a8b1209fb00011bb521",0.454117792352488,0.719670230906933,0.0592938861873478,0.961521214990892,0.0710710749876411,0.880020721659359,0.33640373472122,0.543509229254282,0.629972811536977,NA,NA,NA,-11.0414630267219
"ID98","5beefb60e015710001cbb721",0.84526778311376,0.999001783776801,0.936427972552762,0.0500832486660447,0.799471103325076,0.614849577755636,0.121686256766066,0.619775624007626,0.33035187245074,NA,NA,NA,30.4122550085041
"ID99","5bf2f728bd9f150001f6cc42",0.279864381090704,0.997415601530488,0.0156748970100843,0.950524239015655,0.0770237743110888,0.899886481159532,0.155787064628464,0.307354700249117,0.410550310586669,NA,NA,NA,14.070780694809
